"id","substance_code_id/id"
hc_base.subs_code_120813004,hc_base.subs_code_120813004_hc_vs_substance_code
hc_base.subs_code_710422004,hc_base.subs_code_710422004_hc_vs_substance_code
hc_base.subs_code_710632000,hc_base.subs_code_710632000_hc_vs_substance_code
hc_base.subs_code_120812009,hc_base.subs_code_120812009_hc_vs_substance_code
hc_base.subs_code_710423009,hc_base.subs_code_710423009_hc_vs_substance_code
hc_base.subs_code_710633005,hc_base.subs_code_710633005_hc_vs_substance_code
hc_base.subs_code_710420007,hc_base.subs_code_710420007_hc_vs_substance_code
hc_base.subs_code_720223005,hc_base.subs_code_720223005_hc_vs_substance_code
hc_base.subs_code_710630008,hc_base.subs_code_710630008_hc_vs_substance_code
hc_base.subs_code_720224004,hc_base.subs_code_720224004_hc_vs_substance_code
hc_base.subs_code_444070009,hc_base.subs_code_444070009_hc_vs_substance_code
hc_base.subs_code_120811002,hc_base.subs_code_120811002_hc_vs_substance_code
hc_base.subs_code_120963008,hc_base.subs_code_120963008_hc_vs_substance_code
hc_base.subs_code_120805000,hc_base.subs_code_120805000_hc_vs_substance_code
hc_base.subs_code_120810001,hc_base.subs_code_120810001_hc_vs_substance_code
hc_base.subs_code_120815006,hc_base.subs_code_120815006_hc_vs_substance_code
hc_base.subs_code_120809006,hc_base.subs_code_120809006_hc_vs_substance_code
hc_base.subs_code_710424003,hc_base.subs_code_710424003_hc_vs_substance_code
hc_base.subs_code_710634004,hc_base.subs_code_710634004_hc_vs_substance_code
hc_base.subs_code_720245006,hc_base.subs_code_720245006_hc_vs_substance_code
hc_base.subs_code_720246007,hc_base.subs_code_720246007_hc_vs_substance_code
hc_base.subs_code_120806004,hc_base.subs_code_120806004_hc_vs_substance_code
hc_base.subs_code_720226002,hc_base.subs_code_720226002_hc_vs_substance_code
hc_base.subs_code_720227006,hc_base.subs_code_720227006_hc_vs_substance_code
hc_base.subs_code_720228001,hc_base.subs_code_720228001_hc_vs_substance_code
hc_base.subs_code_720229009,hc_base.subs_code_720229009_hc_vs_substance_code
hc_base.subs_code_120823008,hc_base.subs_code_120823008_hc_vs_substance_code
hc_base.subs_code_120916006,hc_base.subs_code_120916006_hc_vs_substance_code
hc_base.subs_code_444039001,hc_base.subs_code_444039001_hc_vs_substance_code
hc_base.subs_code_120897002,hc_base.subs_code_120897002_hc_vs_substance_code
hc_base.subs_code_120964002,hc_base.subs_code_120964002_hc_vs_substance_code
hc_base.subs_code_120822003,hc_base.subs_code_120822003_hc_vs_substance_code
hc_base.subs_code_120821005,hc_base.subs_code_120821005_hc_vs_substance_code
hc_base.subs_code_120808003,hc_base.subs_code_120808003_hc_vs_substance_code
hc_base.subs_code_120819000,hc_base.subs_code_120819000_hc_vs_substance_code
hc_base.subs_code_120807008,hc_base.subs_code_120807008_hc_vs_substance_code
hc_base.subs_code_120915005,hc_base.subs_code_120915005_hc_vs_substance_code
hc_base.subs_code_120817003,hc_base.subs_code_120817003_hc_vs_substance_code
hc_base.subs_code_720230004,hc_base.subs_code_720230004_hc_vs_substance_code
hc_base.subs_code_720231000,hc_base.subs_code_720231000_hc_vs_substance_code
hc_base.subs_code_120748004,hc_base.subs_code_120748004_hc_vs_substance_code
hc_base.subs_code_120710009,hc_base.subs_code_120710009_hc_vs_substance_code
hc_base.subs_code_720053009,hc_base.subs_code_720053009_hc_vs_substance_code
hc_base.subs_code_720054003,hc_base.subs_code_720054003_hc_vs_substance_code
hc_base.subs_code_120707002,hc_base.subs_code_120707002_hc_vs_substance_code
hc_base.subs_code_720055002,hc_base.subs_code_720055002_hc_vs_substance_code
hc_base.subs_code_710455009,hc_base.subs_code_710455009_hc_vs_substance_code
hc_base.subs_code_720068005,hc_base.subs_code_720068005_hc_vs_substance_code
hc_base.subs_code_720057005,hc_base.subs_code_720057005_hc_vs_substance_code
hc_base.subs_code_720058000,hc_base.subs_code_720058000_hc_vs_substance_code
hc_base.subs_code_710655002,hc_base.subs_code_710655002_hc_vs_substance_code
hc_base.subs_code_720056001,hc_base.subs_code_720056001_hc_vs_substance_code
hc_base.subs_code_116871000,hc_base.subs_code_116871000_hc_vs_substance_code
hc_base.subs_code_120665004,hc_base.subs_code_120665004_hc_vs_substance_code
hc_base.subs_code_116869000,hc_base.subs_code_116869000_hc_vs_substance_code
hc_base.subs_code_120735003,hc_base.subs_code_120735003_hc_vs_substance_code
hc_base.subs_code_120711008,hc_base.subs_code_120711008_hc_vs_substance_code
hc_base.subs_code_120682002,hc_base.subs_code_120682002_hc_vs_substance_code
hc_base.subs_code_710456005,hc_base.subs_code_710456005_hc_vs_substance_code
hc_base.subs_code_710656001,hc_base.subs_code_710656001_hc_vs_substance_code
hc_base.subs_code_396957000,hc_base.subs_code_396957000_hc_vs_substance_code
hc_base.subs_code_710457001,hc_base.subs_code_710457001_hc_vs_substance_code
hc_base.subs_code_710657005,hc_base.subs_code_710657005_hc_vs_substance_code
hc_base.subs_code_720059008,hc_base.subs_code_720059008_hc_vs_substance_code
hc_base.subs_code_720060003,hc_base.subs_code_720060003_hc_vs_substance_code
hc_base.subs_code_259855002,hc_base.subs_code_259855002_hc_vs_substance_code
hc_base.subs_code_120841000,hc_base.subs_code_120841000_hc_vs_substance_code
hc_base.subs_code_709839007,hc_base.subs_code_709839007_hc_vs_substance_code
hc_base.subs_code_709836000,hc_base.subs_code_709836000_hc_vs_substance_code
hc_base.subs_code_444013004,hc_base.subs_code_444013004_hc_vs_substance_code
hc_base.subs_code_445463006,hc_base.subs_code_445463006_hc_vs_substance_code
hc_base.subs_code_444201004,hc_base.subs_code_444201004_hc_vs_substance_code
hc_base.subs_code_116919009,hc_base.subs_code_116919009_hc_vs_substance_code
hc_base.subs_code_116948003,hc_base.subs_code_116948003_hc_vs_substance_code
hc_base.subs_code_116949006,hc_base.subs_code_116949006_hc_vs_substance_code
hc_base.subs_code_116954002,hc_base.subs_code_116954002_hc_vs_substance_code
hc_base.subs_code_116947008,hc_base.subs_code_116947008_hc_vs_substance_code
hc_base.subs_code_116955001,hc_base.subs_code_116955001_hc_vs_substance_code
hc_base.subs_code_116946004,hc_base.subs_code_116946004_hc_vs_substance_code
hc_base.subs_code_116953008,hc_base.subs_code_116953008_hc_vs_substance_code
hc_base.subs_code_116902007,hc_base.subs_code_116902007_hc_vs_substance_code
hc_base.subs_code_116981002,hc_base.subs_code_116981002_hc_vs_substance_code
hc_base.subs_code_116907001,hc_base.subs_code_116907001_hc_vs_substance_code
hc_base.subs_code_116944001,hc_base.subs_code_116944001_hc_vs_substance_code
hc_base.subs_code_116905009,hc_base.subs_code_116905009_hc_vs_substance_code
hc_base.subs_code_116923001,hc_base.subs_code_116923001_hc_vs_substance_code
hc_base.subs_code_116952003,hc_base.subs_code_116952003_hc_vs_substance_code
hc_base.subs_code_116925008,hc_base.subs_code_116925008_hc_vs_substance_code
hc_base.subs_code_116922006,hc_base.subs_code_116922006_hc_vs_substance_code
hc_base.subs_code_116950006,hc_base.subs_code_116950006_hc_vs_substance_code
hc_base.subs_code_116909003,hc_base.subs_code_116909003_hc_vs_substance_code
hc_base.subs_code_116924007,hc_base.subs_code_116924007_hc_vs_substance_code
hc_base.subs_code_710459003,hc_base.subs_code_710459003_hc_vs_substance_code
hc_base.subs_code_120842007,hc_base.subs_code_120842007_hc_vs_substance_code
hc_base.subs_code_709837009,hc_base.subs_code_709837009_hc_vs_substance_code
hc_base.subs_code_709838004,hc_base.subs_code_709838004_hc_vs_substance_code
hc_base.subs_code_444586005,hc_base.subs_code_444586005_hc_vs_substance_code
hc_base.subs_code_444587001,hc_base.subs_code_444587001_hc_vs_substance_code
hc_base.subs_code_444675000,hc_base.subs_code_444675000_hc_vs_substance_code
hc_base.subs_code_444553006,hc_base.subs_code_444553006_hc_vs_substance_code
hc_base.subs_code_445377008,hc_base.subs_code_445377008_hc_vs_substance_code
hc_base.subs_code_444554000,hc_base.subs_code_444554000_hc_vs_substance_code
hc_base.subs_code_444583002,hc_base.subs_code_444583002_hc_vs_substance_code
hc_base.subs_code_444839000,hc_base.subs_code_444839000_hc_vs_substance_code
hc_base.subs_code_444584008,hc_base.subs_code_444584008_hc_vs_substance_code
hc_base.subs_code_444573001,hc_base.subs_code_444573001_hc_vs_substance_code
hc_base.subs_code_116896002,hc_base.subs_code_116896002_hc_vs_substance_code
hc_base.subs_code_116897006,hc_base.subs_code_116897006_hc_vs_substance_code
hc_base.subs_code_116914004,hc_base.subs_code_116914004_hc_vs_substance_code
hc_base.subs_code_116945000,hc_base.subs_code_116945000_hc_vs_substance_code
hc_base.subs_code_116912000,hc_base.subs_code_116912000_hc_vs_substance_code
hc_base.subs_code_116951005,hc_base.subs_code_116951005_hc_vs_substance_code
hc_base.subs_code_116911007,hc_base.subs_code_116911007_hc_vs_substance_code
hc_base.subs_code_116910008,hc_base.subs_code_116910008_hc_vs_substance_code
hc_base.subs_code_710461007,hc_base.subs_code_710461007_hc_vs_substance_code
hc_base.subs_code_120774005,hc_base.subs_code_120774005_hc_vs_substance_code
hc_base.subs_code_710464004,hc_base.subs_code_710464004_hc_vs_substance_code
hc_base.subs_code_710659008,hc_base.subs_code_710659008_hc_vs_substance_code
hc_base.subs_code_120713006,hc_base.subs_code_120713006_hc_vs_substance_code
hc_base.subs_code_708771003,hc_base.subs_code_708771003_hc_vs_substance_code
hc_base.subs_code_710489005,hc_base.subs_code_710489005_hc_vs_substance_code
hc_base.subs_code_710675006,hc_base.subs_code_710675006_hc_vs_substance_code
hc_base.subs_code_120855008,hc_base.subs_code_120855008_hc_vs_substance_code
hc_base.subs_code_120856009,hc_base.subs_code_120856009_hc_vs_substance_code
hc_base.subs_code_120857000,hc_base.subs_code_120857000_hc_vs_substance_code
hc_base.subs_code_120862004,hc_base.subs_code_120862004_hc_vs_substance_code
hc_base.subs_code_710499000,hc_base.subs_code_710499000_hc_vs_substance_code
hc_base.subs_code_710681003,hc_base.subs_code_710681003_hc_vs_substance_code
hc_base.subs_code_116965007,hc_base.subs_code_116965007_hc_vs_substance_code
hc_base.subs_code_720061004,hc_base.subs_code_720061004_hc_vs_substance_code
hc_base.subs_code_720069002,hc_base.subs_code_720069002_hc_vs_substance_code
hc_base.subs_code_720331002,hc_base.subs_code_720331002_hc_vs_substance_code
hc_base.subs_code_720332009,hc_base.subs_code_720332009_hc_vs_substance_code
hc_base.subs_code_120727001,hc_base.subs_code_120727001_hc_vs_substance_code
hc_base.subs_code_710462000,hc_base.subs_code_710462000_hc_vs_substance_code
hc_base.subs_code_720105008,hc_base.subs_code_720105008_hc_vs_substance_code
hc_base.subs_code_720106009,hc_base.subs_code_720106009_hc_vs_substance_code
hc_base.subs_code_116918001,hc_base.subs_code_116918001_hc_vs_substance_code
hc_base.subs_code_116898001,hc_base.subs_code_116898001_hc_vs_substance_code
hc_base.subs_code_116901000,hc_base.subs_code_116901000_hc_vs_substance_code
hc_base.subs_code_116908006,hc_base.subs_code_116908006_hc_vs_substance_code
hc_base.subs_code_116906005,hc_base.subs_code_116906005_hc_vs_substance_code
hc_base.subs_code_116904008,hc_base.subs_code_116904008_hc_vs_substance_code
hc_base.subs_code_116913005,hc_base.subs_code_116913005_hc_vs_substance_code
hc_base.subs_code_116903002,hc_base.subs_code_116903002_hc_vs_substance_code
hc_base.subs_code_116894004,hc_base.subs_code_116894004_hc_vs_substance_code
hc_base.subs_code_116976006,hc_base.subs_code_116976006_hc_vs_substance_code
hc_base.subs_code_116977002,hc_base.subs_code_116977002_hc_vs_substance_code
hc_base.subs_code_116978007,hc_base.subs_code_116978007_hc_vs_substance_code
hc_base.subs_code_444087006,hc_base.subs_code_444087006_hc_vs_substance_code
hc_base.subs_code_259856001,hc_base.subs_code_259856001_hc_vs_substance_code
hc_base.subs_code_120753009,hc_base.subs_code_120753009_hc_vs_substance_code
hc_base.subs_code_720089001,hc_base.subs_code_720089001_hc_vs_substance_code
hc_base.subs_code_720090005,hc_base.subs_code_720090005_hc_vs_substance_code
hc_base.subs_code_720092002,hc_base.subs_code_720092002_hc_vs_substance_code
hc_base.subs_code_723027002,hc_base.subs_code_723027002_hc_vs_substance_code
hc_base.subs_code_720094001,hc_base.subs_code_720094001_hc_vs_substance_code
hc_base.subs_code_720095000,hc_base.subs_code_720095000_hc_vs_substance_code
hc_base.subs_code_723026006,hc_base.subs_code_723026006_hc_vs_substance_code
hc_base.subs_code_709901000,hc_base.subs_code_709901000_hc_vs_substance_code
hc_base.subs_code_720097008,hc_base.subs_code_720097008_hc_vs_substance_code
hc_base.subs_code_720098003,hc_base.subs_code_720098003_hc_vs_substance_code
hc_base.subs_code_709701007,hc_base.subs_code_709701007_hc_vs_substance_code
hc_base.subs_code_720091009,hc_base.subs_code_720091009_hc_vs_substance_code
hc_base.subs_code_709702000,hc_base.subs_code_709702000_hc_vs_substance_code
hc_base.subs_code_709703005,hc_base.subs_code_709703005_hc_vs_substance_code
hc_base.subs_code_709704004,hc_base.subs_code_709704004_hc_vs_substance_code
hc_base.subs_code_709705003,hc_base.subs_code_709705003_hc_vs_substance_code
hc_base.subs_code_709706002,hc_base.subs_code_709706002_hc_vs_substance_code
hc_base.subs_code_709707006,hc_base.subs_code_709707006_hc_vs_substance_code
hc_base.subs_code_709708001,hc_base.subs_code_709708001_hc_vs_substance_code
hc_base.subs_code_709709009,hc_base.subs_code_709709009_hc_vs_substance_code
hc_base.subs_code_709710004,hc_base.subs_code_709710004_hc_vs_substance_code
hc_base.subs_code_709711000,hc_base.subs_code_709711000_hc_vs_substance_code
hc_base.subs_code_709712007,hc_base.subs_code_709712007_hc_vs_substance_code
hc_base.subs_code_709713002,hc_base.subs_code_709713002_hc_vs_substance_code
hc_base.subs_code_709714008,hc_base.subs_code_709714008_hc_vs_substance_code
hc_base.subs_code_709715009,hc_base.subs_code_709715009_hc_vs_substance_code
hc_base.subs_code_709716005,hc_base.subs_code_709716005_hc_vs_substance_code
hc_base.subs_code_709717001,hc_base.subs_code_709717001_hc_vs_substance_code
hc_base.subs_code_709718006,hc_base.subs_code_709718006_hc_vs_substance_code
hc_base.subs_code_709719003,hc_base.subs_code_709719003_hc_vs_substance_code
hc_base.subs_code_709720009,hc_base.subs_code_709720009_hc_vs_substance_code
hc_base.subs_code_709721008,hc_base.subs_code_709721008_hc_vs_substance_code
hc_base.subs_code_709722001,hc_base.subs_code_709722001_hc_vs_substance_code
hc_base.subs_code_709723006,hc_base.subs_code_709723006_hc_vs_substance_code
hc_base.subs_code_709724000,hc_base.subs_code_709724000_hc_vs_substance_code
hc_base.subs_code_720271005,hc_base.subs_code_720271005_hc_vs_substance_code
hc_base.subs_code_708788005,hc_base.subs_code_708788005_hc_vs_substance_code
hc_base.subs_code_710465003,hc_base.subs_code_710465003_hc_vs_substance_code
hc_base.subs_code_710660003,hc_base.subs_code_710660003_hc_vs_substance_code
hc_base.subs_code_446690003,hc_base.subs_code_446690003_hc_vs_substance_code
hc_base.subs_code_446469004,hc_base.subs_code_446469004_hc_vs_substance_code
hc_base.subs_code_445876005,hc_base.subs_code_445876005_hc_vs_substance_code
hc_base.subs_code_446580001,hc_base.subs_code_446580001_hc_vs_substance_code
hc_base.subs_code_445879003,hc_base.subs_code_445879003_hc_vs_substance_code
hc_base.subs_code_447014001,hc_base.subs_code_447014001_hc_vs_substance_code
hc_base.subs_code_446421002,hc_base.subs_code_446421002_hc_vs_substance_code
hc_base.subs_code_447013007,hc_base.subs_code_447013007_hc_vs_substance_code
hc_base.subs_code_447252009,hc_base.subs_code_447252009_hc_vs_substance_code
hc_base.subs_code_446692006,hc_base.subs_code_446692006_hc_vs_substance_code
hc_base.subs_code_446424005,hc_base.subs_code_446424005_hc_vs_substance_code
hc_base.subs_code_445924007,hc_base.subs_code_445924007_hc_vs_substance_code
hc_base.subs_code_442268007,hc_base.subs_code_442268007_hc_vs_substance_code
hc_base.subs_code_444232003,hc_base.subs_code_444232003_hc_vs_substance_code
hc_base.subs_code_444089009,hc_base.subs_code_444089009_hc_vs_substance_code
hc_base.subs_code_120843002,hc_base.subs_code_120843002_hc_vs_substance_code
hc_base.subs_code_708768006,hc_base.subs_code_708768006_hc_vs_substance_code
hc_base.subs_code_710466002,hc_base.subs_code_710466002_hc_vs_substance_code
hc_base.subs_code_710661004,hc_base.subs_code_710661004_hc_vs_substance_code
hc_base.subs_code_120844008,hc_base.subs_code_120844008_hc_vs_substance_code
hc_base.subs_code_120965001,hc_base.subs_code_120965001_hc_vs_substance_code
hc_base.subs_code_710662006,hc_base.subs_code_710662006_hc_vs_substance_code
hc_base.subs_code_120863009,hc_base.subs_code_120863009_hc_vs_substance_code
hc_base.subs_code_120694006,hc_base.subs_code_120694006_hc_vs_substance_code
hc_base.subs_code_710468001,hc_base.subs_code_710468001_hc_vs_substance_code
hc_base.subs_code_710663001,hc_base.subs_code_710663001_hc_vs_substance_code
hc_base.subs_code_120696008,hc_base.subs_code_120696008_hc_vs_substance_code
hc_base.subs_code_720085007,hc_base.subs_code_720085007_hc_vs_substance_code
hc_base.subs_code_720086008,hc_base.subs_code_720086008_hc_vs_substance_code
hc_base.subs_code_120829007,hc_base.subs_code_120829007_hc_vs_substance_code
hc_base.subs_code_710475000,hc_base.subs_code_710475000_hc_vs_substance_code
hc_base.subs_code_710669002,hc_base.subs_code_710669002_hc_vs_substance_code
hc_base.subs_code_120969007,hc_base.subs_code_120969007_hc_vs_substance_code
hc_base.subs_code_708769003,hc_base.subs_code_708769003_hc_vs_substance_code
hc_base.subs_code_710476004,hc_base.subs_code_710476004_hc_vs_substance_code
hc_base.subs_code_710670001,hc_base.subs_code_710670001_hc_vs_substance_code
